date,Exports_Euro,Exports_KG,Imports_Euro,Imports_KG,Total_Trade_Euro,Trade_Balance_Euro,Exports_Euro_6m_avg,Exports_Euro_12m_avg,Imports_Euro_6m_avg,Imports_Euro_12m_avg,Total_Trade_Euro_6m_avg,Total_Trade_Euro_12m_avg,Trade_Balance_Euro_6m_avg,Trade_Balance_Euro_12m_avg
2021-08-01,2818853488.0,3649939556.0,5040010958.0,4826015980.0,7858864446.0,-2221157470.0,3261034893.8333335,2997891809.75,5271589346.666667,4723534891.5,8532624240.5,7721426701.25,-2010554452.8333333,-1725643081.75
2021-09-01,3742540510.0,4109950451.0,5857752348.0,4944342553.0,9600292858.0,-2115211838.0,3325459892.1666665,3094457166.3333335,5337305837.0,4858729522.666667,8662765729.166666,7953186689.0,-2011845944.8333333,-1764272356.3333333
2021-10-01,3705358118.0,3762129585.0,6075885222.0,5085102895.0,9781243340.0,-2370527104.0,3410316143.3333335,3176882325.0,5511224024.5,5020725172.75,8921540167.833334,8197607497.75,-2100907881.1666667,-1843842847.75
2021-11-01,3932254779.0,3906010266.0,6873593756.0,5967239151.0,10805848535.0,-2941338977.0,3525904835.0,3283961984.0,5837660183.333333,5253371853.416667,9363565018.333334,8537333837.416667,-2311755348.3333335,-1969409869.4166667
2021-12-01,3596276179.0,3666370637.0,6859632044.0,5267502718.0,10455908223.0,-3263355865.0,3559204342.0,3330962194.0,6084174747.0,5447241887.75,9643379089.0,8778204081.75,-2524970405.0,-2116279693.75
2022-01-01,3474354838.0,3507398144.0,6595714859.0,4899590715.0,10070069697.0,-3121360021.0,3544939652.0,3410228596.6666665,6217098197.833333,5663086816.416667,9762037849.833334,9073315413.083334,-2672158545.8333335,-2252858219.75
2022-02-01,3706349487.0,3185799019.0,7139892511.0,5296019325.0,10846241998.0,-3433543024.0,3692855651.8333335,3476945272.8333335,6567078456.666667,5919333901.666667,10259934108.5,9396279174.5,-2874222804.8333335,-2442388628.8333335
2022-03-01,4639748832.0,3720421417.0,7208947853.0,4222759592.0,11848696685.0,-2569199021.0,3842390372.1666665,3583925132.1666665,6792277707.5,6064791772.25,10634668079.666666,9648716904.416666,-2949887335.3333335,-2480866640.0833335
2022-04-01,4182620673.0,3452639347.0,7067327404.0,4663861912.0,11249948077.0,-2884706731.0,3921934131.3333335,3666125137.3333335,6957518071.166667,6234371047.833333,10879452202.5,9900496185.166666,-3035583939.8333335,-2568245910.5
2022-05-01,4844228093.0,3945441289.0,8202461848.0,4989241629.0,13046689941.0,-3358233755.0,4073929683.6666665,3799917259.3333335,7178996086.5,6508328134.916667,11252925770.166666,10308245394.25,-3105066402.8333335,-2708410875.5833335
2022-06-01,5480612469.0,4291214642.0,8575083733.0,5372543371.0,14055696202.0,-3094471264.0,4387985732.0,3973595037.0,7464904701.333333,6774539724.166667,11852890433.333334,10748134761.166666,-3076918969.3333335,-2800944687.1666665
2022-07-01,5172476138.0,3917932472.0,8169742443.0,5031801173.0,13342218581.0,-2997266305.0,4671005948.666667,4107972800.3333335,7727242632.0,6972170414.916667,12398248580.666666,11080143215.25,-3056236683.3333335,-2864197614.5833335
2022-08-01,4950047833.0,4046871521.0,7824499232.0,5063231028.0,12774547065.0,-2874451399.0,4878289006.333333,4285572329.0833335,7841343752.166667,7204211104.416667,12719632758.5,11489783433.5,-2963054745.8333335,-2918638775.3333335
2022-09-01,4848928474.0,3808388037.0,8535451183.0,4958978779.0,13384379657.0,-3686522709.0,4913152280.0,4377771326.083333,8062427640.5,7427352674.0,12975579920.5,11805124000.083334,-3149275360.5,-3049581347.9166665
2022-10-01,4849095018.0,3635183700.0,8953753621.0,5449274243.0,13802848639.0,-4104658603.0,5024231337.5,4473082734.416667,8376832010.0,7667175040.583333,13401063347.5,12140257775.0,-3352600672.5,-3194092306.1666665
2022-11-01,4887704933.0,3441426518.0,8617199104.0,5950690243.0,13504904037.0,-3729494171.0,5031477477.5,4552703580.583333,8445954886.0,7812475486.25,13477432363.5,12365179066.833334,-3414477408.5,-3259771905.6666665
2022-12-01,4726018456.0,3657738508.0,7662660327.0,4576467444.0,12388678783.0,-2936641871.0,4905711808.666667,4646848770.333333,8293884318.333333,7879394509.833333,13199596127.0,12526243280.166666,-3388172509.6666665,-3232545739.5
2023-01-01,4518864812.0,3743283233.0,6994940298.0,4794003205.0,11513805110.0,-2476075486.0,4796776587.666667,4733891268.166667,8098083960.833333,7912663296.416667,12894860548.5,12646554564.583334,-3301307373.1666665,-3178772028.25
2023-02-01,4486104878.0,3765234121.0,6767098992.0,4596370909.0,11253203870.0,-2280994114.0,4719452761.833333,4798870884.083333,7921850587.5,7881597169.833333,12641303349.333334,12680468053.916666,-3202397825.6666665,-3082726285.75
2023-03-01,4853844623.0,4212656641.0,7441134239.0,5316159550.0,12294978862.0,-2587289616.0,4720272120.0,4816712200.0,7739464430.166667,7900946035.333333,12459736550.166666,12717658235.333334,-3019192310.1666665,-3084233835.3333335
2023-04-01,4019989264.0,3778993790.0,6247379314.0,4377064963.0,10267368578.0,-2227390050.0,4582087827.666667,4803159582.583333,7288402045.666667,7832617027.833333,11870489873.333334,12635776610.416666,-2706314218.0,-3029457445.25
2023-05-01,4083194274.0,3532719083.0,7079511033.0,4923870213.0,11162705307.0,-2996316759.0,4448002717.833333,4739740097.666667,7032120700.5,7739037793.25,11480123418.333334,12478777890.916666,-2584117982.6666665,-2999297695.5833335
2023-06-01,4169965911.0,3730507627.0,6786574101.0,5003837961.0,10956540012.0,-2616608190.0,4355327293.666667,4630519551.166667,6886106329.5,7589995323.916667,11241433623.166666,12220514875.083334,-2530779035.8333335,-2959475772.75
2023-07-01,4353648035.0,3963168292.0,6897329266.0,5222868512.0,11250977301.0,-2543681231.0,4327791164.166667,4562283875.916667,6869837824.166667,7483960892.5,11197628988.333334,12046244768.416666,-2542046660.0,-2921677016.5833335
2023-08-01,3736829856.0,3755865069.0,6453049930.0,5272272961.0,10189879786.0,-2716220074.0,4202911993.8333335,4461182377.833333,6817496313.833333,7369673450.666667,11020408307.666666,11830855828.5,-2614584320.0,-2908491072.8333335
2023-09-01,4315456672.0,3659486040.0,7024447175.0,5187551265.0,11339903847.0,-2708990503.0,4113180668.6666665,4416726394.333333,6748048469.833333,7243756450.0,10861229138.5,11660482844.333334,-2634867801.1666665,-2827030055.6666665
2023-10-01,4436085545.0,3688880061.0,7273109677.0,5372882978.0,11709195222.0,-2837024132.0,4182530048.8333335,4382308938.25,6919003530.333333,7103702788.0,11101533579.166666,11486011726.25,-2736473481.5,-2721393849.75
2023-11-01,4304294649.0,3812099074.0,6983664867.0,4833165108.0,11287959516.0,-2679370218.0,4219380111.3333335,4333691414.583333,6903029169.333333,6967574934.916667,11122409280.666666,11301266349.5,-2683649058.0,-2633883520.3333335
2023-12-01,3739101870.0,3642899188.0,7140098393.0,4776287195.0,10879200263.0,-3400996523.0,4147569437.8333335,4251448365.75,6961949884.666667,6924028107.083333,11109519322.5,11175476472.833334,-2814380446.8333335,-2672579741.3333335
2024-01-01,4010036207.0,3758367721.0,6636542076.0,5325138878.0,10646578283.0,-2626505869.0,4090300799.8333335,4209045982.0,6918485353.0,6894161588.583333,11008786152.833334,11103207570.583334,-2828184553.1666665,-2685115606.5833335
2024-02-01,4042694311.0,3548363467.0,7058675422.0,5433675687.0,11101369733.0,-3015981111.0,4141278209.0,4172095101.4166665,7019422935.0,6918459624.416667,11160701144.0,11090554725.833334,-2878144726.0,-2746364523.0
2024-03-01,4296422960.0,3655572679.0,6751204633.0,4748238762.0,11047627593.0,-2454781673.0,4138105923.6666665,4125643296.1666665,6973882511.333333,6860965490.583333,11111988435.0,10986608786.75,-2835776587.6666665,-2735322194.4166665
2024-04-01,4483021153.0,3927977091.0,7570580406.0,5471133831.0,12053601559.0,-3087559253.0,4145928525.0,4164229286.9166665,7023460966.166667,6971232248.25,11169389491.166666,11135461535.166666,-2877532441.1666665,-2807002961.3333335
2024-05-01,4230874624.0,3802225325.0,7620626412.0,5889111975.0,11851501036.0,-3389751788.0,4133691854.1666665,4176535982.75,7129621223.666667,7016325196.5,11263313077.833334,11192861179.25,-2995929369.5,-2839789213.75
2024-06-01,4306481022.0,4005154195.0,6705567644.0,4824159990.0,11012048666.0,-2399086622.0,4228255046.1666665,4187912242.0,7057199432.166667,7009574658.416667,11285454478.333334,11197486900.416666,-2828944386.0,-2821662416.4166665
2024-07-01,4710038666.0,4066503355.0,7559111417.0,5229927382.0,12269150083.0,-2849072751.0,4344922122.666667,4217611461.25,7210960989.0,7064723171.0,11555883111.666666,11282334632.25,-2866038866.3333335,-2847111709.75
2024-08-01,3683583736.0,3578668384.0,6306398957.0,4994963994.0,9989982693.0,-2622815221.0,4285070360.1666665,4213174284.5833335,7085581578.166667,7052502256.583333,11370651938.333334,11265676541.166666,-2800511218.0,-2839327972.0
2024-09-01,4085355115.0,3449289716.0,7219297479.0,5499004323.0,11304652594.0,-3133942364.0,4249892386.0,4193999154.8333335,7163597052.5,7068739781.916667,11413489438.5,11262738936.75,-2913704666.5,-2874740627.0833335
2024-10-01,4021588163.0,3496016829.0,7272260323.0,5204083653.0,11293848486.0,-3250672160.0,4172986887.6666665,4159457706.3333335,7113877038.666667,7068669002.416667,11286863926.333334,11228126708.75,-2940890151.0,-2909211296.0833335
2024-11-01,4053808574.0,3599039213.0,7353244335.0,5412833175.0,11407052909.0,-3299435761.0,4143475879.3333335,4138583866.75,7069313359.166667,7099467291.416667,11212789238.5,11238051158.166666,-2925837479.8333335,-2960883424.6666665
2024-12-01,4078956137.0,3550797353.0,7548130668.0,5071035277.0,11627086805.0,-3469174531.0,4105555065.1666665,4166905055.6666665,7209740529.833333,7133469981.0,11315295595.0,11300375036.666666,-3104185464.6666665,-2966564925.3333335
2025-01-01,4122099285.0,3662174684.0,6958663397.0,5380403931.0,11080762682.0,-2836564112.0,4007565168.3333335,4176243645.5,7109665859.833333,7160313424.416667,11117231028.166666,11336557069.916666,-3102100691.5,-2984069778.9166665
2025-02-01,4066537264.0,3426196884.0,6509355915.0,4319736421.0,10575893179.0,-2442818651.0,4071390756.3333335,4178230558.25,7143492019.5,7114536798.833333,11214882775.833334,11292767357.083334,-3072101263.1666665,-2936306240.5833335
2025-03-01,3953278745.0,3268858911.0,7134088353.0,4949333372.0,11087367098.0,-3180809608.0,4049378028.0,4149635207.0,7129290498.5,7146443775.5,11178668526.5,11296078982.5,-3079912470.5,-2996808568.5
2025-04-01,3830911000.0,3250850765.0,6711412820.0,4184190289.0,10542323820.0,-2880501820.0,4017598500.8333335,4095292694.25,7035815914.666667,7074846476.666667,11053414415.5,11170139170.916666,-3018217413.8333335,-2979553782.4166665
2025-05-01,4196377013.0,3885216348.0,6519422775.0,4455998492.0,10715799788.0,-2323045762.0,4041359907.3333335,4092417893.3333335,6896845654.666667,6983079506.916667,10938205562.0,11075497400.25,-2855485747.3333335,-2890661613.5833335
2025-06-01,3957825381.0,3488639771.0,7148704825.0,5185436781.0,11106530206.0,-3190879444.0,4021171448.0,4063363256.5833335,6830274680.833333,7020007605.333333,10851446128.833334,11083370861.916666,-2809103232.8333335,-2956644348.75
2025-07-01,4373888352.0,3617080017.0,7380744724.0,4991234012.0,11754633076.0,-3006856372.0,4063136292.5,4035350730.4166665,6900621568.666667,7005143714.25,10963757861.166666,11040494444.666666,-2837485276.1666665,-2969792983.8333335
2025-08-01,3362296926.0,3418559557.0,5472336058.0,4182622712.0,8834632984.0,-2110039132.0,3945762902.8333335,4008576829.5833335,6727784925.833333,6935638472.666667,10673547828.666666,10944215302.25,-2782022023.0,-2927061643.0833335
2025-09-01,4268083895.0,3996278318.0,6979712713.0,5100959117.0,11247796608.0,-2711628818.0,3998230427.8333335,4023804227.9166665,6702055652.5,6915673075.5,10700286080.333334,10939477303.416666,-2703825224.6666665,-2891868847.5833335
2025-10-01,4279053599.0,3847139123.0,6983066940.0,4763559068.0,11262120539.0,-2704013341.0,4072920861.0,4045259680.9166665,6747331339.166667,6891573626.916667,10820252200.166666,10936833307.833334,-2674410478.1666665,-2846313946.0
2025-11-01,4086472247.0,3782291691.0,6917342590.0,5453063136.0,11003814837.0,-2830870343.0,4054603400.0,4047981653.6666665,6813651308.333333,6855248481.5,10868254708.333334,10903230135.166666,-2759047908.3333335,-2807266827.8333335
2025-12-01,4161273159.0,3838829122.0,7738656820.0,5248485713.0,11899929979.0,-3577383661.0,4088511363.0,4054841405.5,6911976640.833333,6871125660.833333,11000488003.833334,10925967066.333334,-2823465277.8333335,-2816284255.3333335
2026-01-01,3676993518.0,3105709864.0,6522080006.0,5315864557.0,10199073524.0,-2845086488.0,3972362224.0,4017749258.25,6768865854.5,6834743711.583333,10741228078.5,10852492969.833334,-2796503630.5,-2816994453.3333335
2026-02-01,3940324701.0,3048838221.0,6754673385.0,4941315630.0,10694998086.0,-2814348684.0,4068700186.5,4007231544.6666665,6982588742.333333,6855186834.083333,11051288928.833334,10862418378.75,-2913888555.8333335,-2847955289.4166665
2026-03-01,4909392084.0,3397653225.0,7687788943.0,5463727753.0,12597181027.0,-2778396859.0,4175584884.6666665,4086907656.25,7100601447.333333,6901328549.916667,11276186332.0,10988236206.166666,-2925016562.6666665,-2814420893.6666665
2026-04-01,5014721811.0,3406937816.0,7383789153.0,4664150522.0,12398510964.0,-2369067342.0,4298196253.333333,4185558557.1666665,7167388482.833333,6957359911.0,11465584736.166666,11142918468.166666,-2869192229.5,-2771801353.8333335
2026-05-01,5091971723.0,3617655541.0,7709930458.0,5129600926.0,12801902181.0,-2617958735.0,4465779499.333333,4260191449.6666665,7299486460.833333,7056568884.583333,11765265960.166666,11316760334.25,-2833706961.5,-2796377434.9166665
2026-06-01,5000310099.0,3676680186.0,7616081774.0,4698463704.0,12616391873.0,-2615771675.0,4605618989.333333,4347065176.166667,7279057286.5,7095516963.666667,11884676275.833334,11442582139.833334,-2673438297.1666665,-2748451787.5
